ORD-000001,2026/01/02,CUST-1001,Coffee ☕,3,42.12,US
ORD-000002,2026/01/03,CUST-1002,T-Shirt 👕,2,56.06,US
ORD-000003,2026/01/04,CUST-1003,Coffee ☕,3,59.6,US
ORD-000004,2026/01/05,CUST-1004,Water Bottle 💧,3,50.59,US
ORD-000005,2026/01/06,CUST-1005,Water Bottle 💧,2,85.14,US
ORD-000006,2026/01/07,CUST-1006,Coffee ☕,1,35.7,US
ORD-000007,2026/01/08,CUST-1007,Sneakers 👟,1,70.36,US
ORD-000008,2026/01/09,CUST-1008,T-Shirt 👕,3,49.27,US
ORD-000009,2026/01/10,CUST-1009,Coffee ☕,1,39.89,US
ORD-000010,2026/01/11,CUST-1010,T-Shirt 👕,3,78.7,US
ORD-000011,2026/01/12,CUST-1011,Yoga Mat 🧘,3,23.62,US
ORD-000012,2026/01/13,CUST-1012,Water Bottle 💧,3,48.81,US
ORD-000013,2026/01/14,CUST-1013,Sneakers 👟,2,86.33,US
ORD-000014,2026/01/15,CUST-1014,Sneakers 👟,3,58.97,US
ORD-000015,2026/01/16,CUST-1015,Yoga Mat 🧘,3,57.23,US
ORD-000016,2026/01/17,CUST-1016,Water Bottle 💧,2,98.82,US
ORD-000017,2026/01/18,CUST-1017,Yoga Mat 🧘,1,72.84,US
ORD-000018,2026/01/19,CUST-1018,Yoga Mat 🧘,2,42.41,US
ORD-000019,2026/01/20,CUST-1019,Sneakers 👟,1,63.84,US
ORD-000020,2026/01/21,CUST-1020,Yoga Mat 🧘,2,49.49,US
