ORD-000001,2026/01/02,CUST-1001,Leather Wallet Classic,2,34.91,US
ORD-000002,2026/01/03,CUST-1002,LED Desk Lamp,2,36.32,US
ORD-000003,2026/01/04,CUST-1003,Bluetooth Speaker Mini,2,36.63,US
ORD-000004,2026/01/05,CUST-1004,Leather Wallet Classic,2,35.36,US
ORD-000005,2026/01/06,CUST-1005,Leather Wallet Classic,2,14.1,US
ORD-000006,2026/01/07,CUST-1006,Wireless Mouse Silent,1,38.77,US
ORD-000007,2026/01/08,CUST-1007,Monitor Arm Dual,1,22.98,US
ORD-000008,2026/01/09,CUST-1008,Monitor Arm Dual,1,16.34,US
ORD-000009,2026/01/10,CUST-1009,Noise Cancelling Earbuds,2,12.66,US
ORD-000010,2026/01/11,CUST-1010,Smart Watch Series 5,2,23.5,US
ORD-000011,2026/01/12,CUST-1011,4K Webcam Pro,2,33.2,US
ORD-000012,2026/01/13,CUST-1012,4K Webcam Pro,2,39.18,US
ORD-000013,2026/01/14,CUST-1013,Air Purifier Small,2,38.85,US
ORD-000014,2026/01/15,CUST-1014,Ergonomic Office Chair,1,26.76,US
ORD-000015,2026/01/16,CUST-1015,Leather Wallet Classic,1,38.59,US
ORD-000016,2026/01/17,CUST-1016,4K Webcam Pro,2,18.74,US
ORD-000017,2026/01/18,CUST-1017,Stainless Steel Water Bottle,2,25.59,US
ORD-000018,2026/01/19,CUST-1018,Stainless Steel Water Bottle,1,14.17,US
ORD-000019,2026/01/20,CUST-1019,Portable Power Bank,2,12.66,US
ORD-000020,2026/01/21,CUST-1020,Mechanical Keyboard RGB,2,11.03,US
