ORD-000001,2026/01/02,CUST-1001,Smart Watch Series 5,1,31.85,US
ORD-000002,2026/01/03,CUST-1002,Yoga Mat Premium,2,25.94,US
ORD-000003,2026/01/04,CUST-1003,Portable Power Bank,2,23.41,US
ORD-000004,2026/01/05,CUST-1004,Wireless Headphones Pro,1,38.46,US
ORD-000005,2026/01/06,CUST-1005,Mechanical Keyboard RGB,2,37.99,US
ORD-000006,2026/01/07,CUST-1006,Portable Power Bank,2,10.32,US
ORD-000007,2026/01/08,CUST-1007,Air Purifier Small,1,30.79,US
ORD-000008,2026/01/09,CUST-1008,Running Shoes Elite,2,11.58,US
ORD-000009,2026/01/10,CUST-1009,Standing Desk Converter,1,39.41,US
ORD-000010,2026/01/11,CUST-1010,Bluetooth Speaker Mini,2,38.95,US
ORD-000011,2026/01/12,CUST-1011,Monitor Arm Dual,2,22.16,US
ORD-000012,2026/01/13,CUST-1012,Ergonomic Office Chair,1,33.68,US
ORD-000013,2026/01/14,CUST-1013,Mechanical Keyboard RGB,2,36.12,US
