ORD-000001,2026/01/02,CUST-1001,Air Purifier Small,1,32.13,US
ORD-000002,2026/01/03,CUST-1002,Running Shoes Elite,2,21.9,US
ORD-000003,2026/01/04,CUST-1003,Mechanical Keyboard RGB,3,63.82,US
ORD-000004,2026/01/05,CUST-1004,Running Shoes Elite,2,29.06,US
ORD-000005,2026/01/06,CUST-1005,Running Shoes Elite,2,66.35,US
ORD-000006,2026/01/07,CUST-1006,Running Shoes Elite,1,77.78,US
ORD-000007,2026/01/08,CUST-1007,Running Shoes Elite,1,28.65,US
ORD-000008,2026/01/09,CUST-1008,Running Shoes Elite,1,28.39,US
ORD-000009,2026/01/10,CUST-1009,Running Shoes Elite,1,33.84,US
ORD-000010,2026/01/11,CUST-1010,Running Shoes Elite,3,53.45,US
ORD-000011,2026/01/12,CUST-1011,Wireless Charger Pad,2,65.74,US
ORD-000012,2026/01/13,CUST-1012,Running Shoes Elite,3,69.01,US
ORD-000013,2026/01/14,CUST-1013,Running Shoes Elite,1,43.5,US
ORD-000014,2026/01/15,CUST-1014,Running Shoes Elite,2,89.35,US
ORD-000015,2026/01/16,CUST-1015,Portable Power Bank,2,32.58,US
ORD-000016,2026/01/17,CUST-1016,Running Shoes Elite,3,38.83,US
ORD-000017,2026/01/18,CUST-1017,Running Shoes Elite,1,38.43,US
ORD-000018,2026/01/19,CUST-1018,Wireless Mouse Silent,3,32.11,US
ORD-000019,2026/01/20,CUST-1019,Running Shoes Elite,1,49.71,US
ORD-000020,2026/01/21,CUST-1020,Yoga Mat Premium,2,31.2,US
ORD-000021,2026/01/22,CUST-1021,Air Purifier Small,1,26.13,US
ORD-000022,2026/01/23,CUST-1022,External SSD 1TB,1,24.18,US
ORD-000023,2026/01/24,CUST-1023,Noise Cancelling Earbuds,3,65.97,US
ORD-000024,2026/01/25,CUST-1024,Running Shoes Elite,1,80.83,US
ORD-000025,2026/01/26,CUST-1025,Wireless Charger Pad,1,89.12,US
ORD-000026,2026/01/27,CUST-1026,Running Shoes Elite,1,67.6,US
ORD-000027,2026/01/28,CUST-1027,External SSD 1TB,1,66.23,US
ORD-000028,2026/01/29,CUST-1028,Wireless Mouse Silent,1,71.23,US
ORD-000029,2026/01/30,CUST-1029,Running Shoes Elite,2,30.25,US
ORD-000030,2026/01/31,CUST-1030,Running Shoes Elite,2,32.8,US
ORD-000031,2026/02/01,CUST-1031,Running Shoes Elite,3,80.14,US
ORD-000032,2026/02/02,CUST-1032,Running Shoes Elite,3,33.21,US
ORD-000033,2026/02/03,CUST-1033,Running Shoes Elite,3,80.79,US
ORD-000034,2026/02/04,CUST-1034,Running Shoes Elite,1,57.0,US
ORD-000035,2026/02/05,CUST-1035,Running Shoes Elite,2,70.19,US
ORD-000036,2026/02/06,CUST-1036,Wireless Charger Pad,3,81.52,US
ORD-000037,2026/02/07,CUST-1037,Running Shoes Elite,1,65.44,US
ORD-000038,2026/02/08,CUST-1038,Running Shoes Elite,1,62.59,US
ORD-000039,2026/02/09,CUST-1039,Running Shoes Elite,1,65.33,US
ORD-000040,2026/02/10,CUST-1040,Running Shoes Elite,1,60.55,US
ORD-000041,2026/02/11,CUST-1041,Running Shoes Elite,3,37.58,US
ORD-000042,2026/02/12,CUST-1042,Portable Power Bank,2,74.89,US
ORD-000043,2026/02/13,CUST-1043,Running Shoes Elite,1,89.65,US
ORD-000044,2026/02/14,CUST-1044,Running Shoes Elite,2,50.88,US
ORD-000045,2026/02/15,CUST-1045,Running Shoes Elite,3,63.63,US
ORD-000046,2026/02/16,CUST-1046,Ergonomic Office Chair,3,77.63,US
ORD-000047,2026/02/17,CUST-1047,Running Shoes Elite,3,51.9,US
ORD-000048,2026/02/18,CUST-1048,Running Shoes Elite,1,42.88,US
ORD-000049,2026/02/19,CUST-1049,Running Shoes Elite,3,58.83,US
ORD-000050,2026/02/20,CUST-1050,Stainless Steel Water Bottle,2,45.34,US
ORD-000051,2026/02/21,CUST-1051,Running Shoes Elite,3,35.32,US
ORD-000052,2026/02/22,CUST-1052,Running Shoes Elite,1,33.26,US
ORD-000053,2026/02/23,CUST-1053,Running Shoes Elite,2,34.8,US
ORD-000054,2026/02/24,CUST-1054,Running Shoes Elite,2,81.04,US
ORD-000055,2026/02/25,CUST-1055,Running Shoes Elite,3,33.11,US
ORD-000056,2026/02/26,CUST-1056,Running Shoes Elite,2,37.9,US
ORD-000057,2026/02/27,CUST-1057,Running Shoes Elite,1,77.55,US
ORD-000058,2026/02/28,CUST-1058,Running Shoes Elite,3,70.5,US
ORD-000059,2026/03/01,CUST-1059,Running Shoes Elite,1,40.16,US
ORD-000060,2026/03/02,CUST-1060,Running Shoes Elite,3,65.55,US
