ORD-000001,2026/01/02,CUST-1001,Item # hash,1,21.93,US
ORD-000002,2026/01/03,CUST-1002,Item $ dollar,1,62.82,US
ORD-000003,2026/01/04,CUST-1003,Product = equal,1,25.38,US
ORD-000004,2026/01/05,CUST-1004,Product = equal,1,29.68,US
ORD-000005,2026/01/06,CUST-1005,Item # hash,2,57.19,US
ORD-000006,2026/01/07,CUST-1006,Item # hash,1,40.42,US
ORD-000007,2026/01/08,CUST-1007,Item $ dollar,2,54.82,US
ORD-000008,2026/01/09,CUST-1008,Item $ dollar,2,56.44,US
ORD-000009,2026/01/10,CUST-1009,Product = equal,2,21.38,US
ORD-000010,2026/01/11,CUST-1010,Product % percent,1,25.17,US
ORD-000011,2026/01/12,CUST-1011,Item # hash,2,48.24,US
ORD-000012,2026/01/13,CUST-1012,Product | pipe,2,45.9,US
ORD-000013,2026/01/14,CUST-1013,Item $ dollar,1,31.91,US
ORD-000014,2026/01/15,CUST-1014,Product = equal,1,54.05,US
ORD-000015,2026/01/16,CUST-1015,Item & amp,1,34.03,US
ORD-000016,2026/01/17,CUST-1016,Product % percent,1,47.7,US
ORD-000017,2026/01/18,CUST-1017,Product @ at,2,46.79,US
ORD-000018,2026/01/19,CUST-1018,Product | pipe,2,44.1,US
ORD-000019,2026/01/20,CUST-1019,Item # hash,1,69.82,US
ORD-000020,2026/01/21,CUST-1020,Item # hash,2,46.35,US
ORD-000021,2026/01/22,CUST-1021,Item # hash,1,64.36,US
ORD-000022,2026/01/23,CUST-1022,Product = equal,1,40.82,US
ORD-000023,2026/01/24,CUST-1023,Item & amp,1,60.67,US
ORD-000024,2026/01/25,CUST-1024,Item & amp,1,64.54,US
ORD-000025,2026/01/26,CUST-1025,Item & amp,2,51.36,US
ORD-000026,2026/01/27,CUST-1026,Item # hash,1,26.7,US
ORD-000027,2026/01/28,CUST-1027,Product = equal,2,43.47,US
ORD-000028,2026/01/29,CUST-1028,Product @ at,2,53.72,US
ORD-000029,2026/01/30,CUST-1029,Product % percent,1,32.11,US
ORD-000030,2026/01/31,CUST-1030,Product | pipe,2,49.9,US
ORD-000031,2026/02/01,CUST-1031,Product | pipe,1,48.79,US
ORD-000032,2026/02/02,CUST-1032,Product = equal,2,63.3,US
