ORD-000001,2026/01/02,CUST-1001,Bluetooth Speaker Mini,2,93.58,US
ORD-000002,2026/01/03,CUST-1002,Smart Watch Series 5,2,20.65,DE
ORD-000003,2026/01/04,CUST-1003,Portable Power Bank,1,88.88,DE
ORD-000004,2026/01/05,CUST-1004,Running Shoes Elite,1,98.78,CA
ORD-000005,2026/01/06,CUST-1005,Standing Desk Converter,1,111.61,US
ORD-000006,2026/01/07,CUST-1006,Leather Wallet Classic,2,139.38,AU
ORD-000007,2026/01/08,CUST-1007,External SSD 1TB,2,76.23,UK
ORD-000008,2026/01/09,CUST-1008,Bluetooth Speaker Mini,1,50.26,IN
ORD-000009,2026/01/10,CUST-1009,4K Webcam Pro,2,32.25,CN
ORD-000010,2026/01/11,CUST-1010,Leather Wallet Classic,1,88.87,FR
ORD-000011,2026/01/12,CUST-1011,Portable Power Bank,2,97.1,AU
ORD-000012,2026/01/13,CUST-1012,Portable Power Bank,3,80.72,BR
ORD-000013,2026/01/14,CUST-1013,Yoga Mat Premium,3,94.8,CN
ORD-000014,2026/01/15,CUST-1014,Leather Wallet Classic,3,131.34,JP
ORD-000015,2026/01/16,CUST-1015,LED Desk Lamp,3,96.9,US
ORD-000016,2026/01/17,CUST-1016,Monitor Arm Dual,3,143.45,AU
ORD-000017,2026/01/18,CUST-1017,Yoga Mat Premium,3,68.92,BR
ORD-000018,2026/01/19,CUST-1018,Bluetooth Speaker Mini,3,68.77,JP
ORD-000019,2026/01/20,CUST-1019,Stainless Steel Water Bottle,2,69.8,US
ORD-000020,2026/01/21,CUST-1020,Ergonomic Office Chair,1,111.37,UK
ORD-000021,2026/01/22,CUST-1021,Standing Desk Converter,2,53.47,UK
ORD-000022,2026/01/23,CUST-1022,Organic Cotton T-Shirt,3,148.94,BR
ORD-000023,2026/01/24,CUST-1023,Wireless Headphones Pro,3,131.31,DE
ORD-000024,2026/01/25,CUST-1024,Wireless Mouse Silent,2,117.32,US
ORD-000025,2026/01/26,CUST-1025,Standing Desk Converter,1,105.84,CN
ORD-000026,2026/01/27,CUST-1026,Stainless Steel Water Bottle,1,111.13,FR
ORD-000027,2026/01/28,CUST-1027,Wireless Charger Pad,1,32.38,UK
ORD-000028,2026/01/29,CUST-1028,Mechanical Keyboard RGB,1,125.43,CA
ORD-000029,2026/01/30,CUST-1029,Yoga Mat Premium,2,51.83,JP
ORD-000030,2026/01/31,CUST-1030,LED Desk Lamp,1,68.69,BR
ORD-000031,2026/02/01,CUST-1031,Wireless Headphones Pro,2,43.62,US
ORD-000032,2026/02/02,CUST-1032,External SSD 1TB,2,36.21,UK
ORD-000033,2026/02/03,CUST-1033,Noise Cancelling Earbuds,2,46.75,AU
ORD-000034,2026/02/04,CUST-1034,Bluetooth Speaker Mini,3,37.53,BR
ORD-000035,2026/02/05,CUST-1035,Running Shoes Elite,3,60.48,DE
ORD-000036,2026/02/06,CUST-1036,Stainless Steel Water Bottle,3,64.76,CN
ORD-000037,2026/02/07,CUST-1037,Portable Power Bank,2,37.31,CA
ORD-000038,2026/02/08,CUST-1038,Wireless Charger Pad,2,67.32,DE
ORD-000039,2026/02/09,CUST-1039,Smart Watch Series 5,3,63.56,FR
ORD-000040,2026/02/10,CUST-1040,Portable Power Bank,1,113.01,AU
ORD-000041,2026/02/11,CUST-1041,Wireless Mouse Silent,1,143.52,AU
ORD-000042,2026/02/12,CUST-1042,Portable Power Bank,1,113.91,JP
ORD-000043,2026/02/13,CUST-1043,LED Desk Lamp,3,109.69,CN
ORD-000044,2026/02/14,CUST-1044,Air Purifier Small,1,112.41,CN
ORD-000045,2026/02/15,CUST-1045,Wireless Charger Pad,2,131.53,UK
ORD-000046,2026/02/16,CUST-1046,Monitor Arm Dual,2,81.56,DE
