ORD-000001,2026/01/02,CUST-1001,Wireless Mouse Silent,2,113.36,US
ORD-000002,2026/01/03,CUST-1002,Standing Desk Converter,2,191.21,US
ORD-000003,2026/01/04,CUST-1003,Wireless Mouse Silent,1,101.07,US
ORD-000004,2026/01/05,CUST-1004,Wireless Headphones Pro,1,146.44,US
ORD-000005,2026/01/06,CUST-1005,Standing Desk Converter,2,169.08,US
ORD-000006,2026/01/07,CUST-1006,4K Webcam Pro,2,116.53,US
ORD-000007,2026/01/08,CUST-1007,Wireless Mouse Silent,1,104.65,US
ORD-000008,2026/01/09,CUST-1008,Noise Cancelling Earbuds,2,110.35,US
ORD-000009,2026/01/10,CUST-1009,Yoga Mat Premium,2,176.4,US
ORD-000010,2026/01/11,CUST-1010,Noise Cancelling Earbuds,2,114.5,US
ORD-000011,2026/01/12,CUST-1011,LED Desk Lamp,2,156.39,US
ORD-000012,2026/01/13,CUST-1012,Noise Cancelling Earbuds,2,154.32,US
ORD-000013,2026/01/14,CUST-1013,Organic Cotton T-Shirt,2,133.0,US
ORD-000014,2026/01/15,CUST-1014,4K Webcam Pro,2,171.01,US
ORD-000015,2026/01/16,CUST-1015,Wireless Charger Pad,2,106.52,US
ORD-000016,2026/01/17,CUST-1016,Wireless Headphones Pro,1,160.28,US
ORD-000017,2026/01/18,CUST-1017,Standing Desk Converter,1,133.36,US
ORD-000018,2026/01/19,CUST-1018,Bluetooth Speaker Mini,1,168.15,US
ORD-000019,2026/01/20,CUST-1019,Smart Watch Series 5,2,130.57,US
ORD-000020,2026/01/21,CUST-1020,Stainless Steel Water Bottle,2,120.79,US
ORD-000021,2026/01/22,CUST-1021,Wireless Charger Pad,2,129.49,US
ORD-000022,2026/01/23,CUST-1022,LED Desk Lamp,2,118.0,US
ORD-000023,2026/01/24,CUST-1023,Noise Cancelling Earbuds,2,153.13,US
ORD-000024,2026/01/25,CUST-1024,4K Webcam Pro,2,94.01,US
ORD-000025,2026/01/26,CUST-1025,Mechanical Keyboard RGB,1,138.35,US
ORD-000026,2026/01/27,CUST-1026,Ergonomic Office Chair,1,142.21,US
ORD-000027,2026/01/28,CUST-1027,Air Purifier Small,2,177.58,US
ORD-000028,2026/01/29,CUST-1028,Stainless Steel Water Bottle,2,113.92,US
ORD-000029,2026/01/30,CUST-1029,Leather Wallet Classic,2,106.63,US
ORD-000030,2026/01/31,CUST-1030,4K Webcam Pro,1,161.99,US
ORD-000031,2026/02/01,CUST-1031,Leather Wallet Classic,1,178.49,US
ORD-000032,2026/02/02,CUST-1032,Yoga Mat Premium,1,163.5,US
ORD-000033,2026/02/03,CUST-1033,Yoga Mat Premium,1,115.17,US
ORD-000034,2026/02/04,CUST-1034,Yoga Mat Premium,1,138.89,US
ORD-000035,2026/02/05,CUST-1035,Organic Cotton T-Shirt,2,101.03,US
ORD-000036,2026/02/06,CUST-1036,Ergonomic Office Chair,1,92.34,US
ORD-000037,2026/02/07,CUST-1037,Portable Power Bank,2,119.48,US
ORD-000038,2026/02/08,CUST-1038,Bluetooth Speaker Mini,2,95.49,US
ORD-000039,2026/02/09,CUST-1039,Stainless Steel Water Bottle,1,151.89,US
ORD-000040,2026/02/10,CUST-1040,Running Shoes Elite,1,103.95,US
ORD-000041,2026/02/11,CUST-1041,Running Shoes Elite,1,116.84,US
ORD-000042,2026/02/12,CUST-1042,Wireless Headphones Pro,1,136.65,US
ORD-000043,2026/02/13,CUST-1043,4K Webcam Pro,1,122.09,US
ORD-000044,2026/02/14,CUST-1044,Mechanical Keyboard RGB,2,159.93,US
ORD-000045,2026/02/15,CUST-1045,Leather Wallet Classic,2,89.94,US
ORD-000046,2026/02/16,CUST-1046,Noise Cancelling Earbuds,1,115.96,US
ORD-000047,2026/02/17,CUST-1047,Ergonomic Office Chair,2,159.0,US
ORD-000048,2026/02/18,CUST-1048,Ergonomic Office Chair,2,114.95,US
ORD-000049,2026/02/19,CUST-1049,4K Webcam Pro,2,130.86,US
ORD-000050,2026/02/20,CUST-1050,Noise Cancelling Earbuds,2,164.38,US
ORD-000051,2026/02/21,CUST-1051,Bluetooth Speaker Mini,1,105.14,US
ORD-000052,2026/02/22,CUST-1052,Stainless Steel Water Bottle,2,95.51,US
ORD-000053,2026/02/23,CUST-1053,Bluetooth Speaker Mini,1,83.94,US
ORD-000054,2026/02/24,CUST-1054,Stainless Steel Water Bottle,1,144.55,US
ORD-000055,2026/02/25,CUST-1055,Air Purifier Small,1,145.52,US
ORD-000056,2026/02/26,CUST-1056,Yoga Mat Premium,1,156.72,US
ORD-000057,2026/02/27,CUST-1057,Standing Desk Converter,2,99.44,US
ORD-000058,2026/02/28,CUST-1058,Smart Watch Series 5,2,140.13,US
ORD-000059,2026/03/01,CUST-1059,Air Purifier Small,2,98.45,US
ORD-000060,2026/03/02,CUST-1060,Bluetooth Speaker Mini,2,157.38,US
ORD-000061,2026/03/03,CUST-1061,Portable Power Bank,2,128.22,US
ORD-000062,2026/03/04,CUST-1062,Stainless Steel Water Bottle,1,109.67,US
ORD-000063,2026/03/05,CUST-1063,Leather Wallet Classic,1,91.83,US
ORD-000064,2026/03/06,CUST-1064,Stainless Steel Water Bottle,1,145.38,US
ORD-000065,2026/03/07,CUST-1065,LED Desk Lamp,2,94.65,US
