ORD-000001,2026/01/02,CUST-1001,Smart Watch Series 5,1,227.85,CN
ORD-000002,2026/01/03,CUST-1002,Monitor Arm Dual,5,193.24,CN
ORD-000003,2026/01/04,CUST-1003,Wireless Charger Pad,1,79.04,UK
ORD-000004,2026/01/05,CUST-1004,Running Shoes Elite,3,189.49,CN
ORD-000005,2026/01/06,CUST-1005,Noise Cancelling Earbuds,3,228.41,JP
ORD-000006,2026/01/07,CUST-1006,Running Shoes Elite,5,82.5,DE
ORD-000007,2026/01/08,CUST-1007,Organic Cotton T-Shirt,5,259.61,CN
ORD-000008,2026/01/09,CUST-1008,Ergonomic Office Chair,2,267.11,CA
ORD-000009,2026/01/10,CUST-1009,Air Purifier Small,3,65.16,CA
ORD-000010,2026/01/11,CUST-1010,Stainless Steel Water Bottle,4,202.69,IN
ORD-000011,2026/01/12,CUST-1011,Noise Cancelling Earbuds,2,95.11,US
ORD-000012,2026/01/13,CUST-1012,Running Shoes Elite,3,73.63,IN
ORD-000013,2026/01/14,CUST-1013,Standing Desk Converter,4,283.5,DE
ORD-000014,2026/01/15,CUST-1014,Smart Watch Series 5,5,90.96,CN
ORD-000015,2026/01/16,CUST-1015,Bluetooth Speaker Mini,1,106.35,IN
ORD-000016,2026/01/17,CUST-1016,Portable Power Bank,2,134.57,CA
ORD-000017,2026/01/18,CUST-1017,LED Desk Lamp,5,161.28,UK
ORD-000018,2026/01/19,CUST-1018,Organic Cotton T-Shirt,1,138.82,BR
ORD-000019,2026/01/20,CUST-1019,Yoga Mat Premium,1,237.3,JP
ORD-000020,2026/01/21,CUST-1020,Mechanical Keyboard RGB,5,181.41,CA
ORD-000021,2026/01/22,CUST-1021,Wireless Headphones Pro,4,247.73,UK
ORD-000022,2026/01/23,CUST-1022,Mechanical Keyboard RGB,5,262.33,JP
ORD-000023,2026/01/24,CUST-1023,Stainless Steel Water Bottle,5,260.3,CN
ORD-000024,2026/01/25,CUST-1024,Mechanical Keyboard RGB,2,287.92,JP
ORD-000025,2026/01/26,CUST-1025,Portable Power Bank,5,94.44,AU
ORD-000026,2026/01/27,CUST-1026,Standing Desk Converter,3,145.75,CA
ORD-000027,2026/01/28,CUST-1027,Yoga Mat Premium,5,37.62,US
ORD-000028,2026/01/29,CUST-1028,External SSD 1TB,5,63.07,US
