ORD-000001,2026/01/02,CUST-1001,Portable Power Bank,2,81.95,US
ORD-000002,2026/01/03,CUST-1002,LED Desk Lamp,1,35.06,US
ORD-000003,2026/01/04,CUST-1003,Portable Power Bank,2,68.27,US
ORD-000004,2026/01/05,CUST-1004,Smart Watch Series 5,3,79.79,US
ORD-000005,2026/01/06,CUST-1005,Smart Watch Series 5,3,62.21,US
ORD-000006,2026/01/07,CUST-1006,Portable Power Bank,3,69.03,US
ORD-000007,2026/01/08,CUST-1007,Portable Power Bank,1,70.22,US
ORD-000008,2026/01/09,CUST-1008,External SSD 1TB,1,86.6,US
ORD-000009,2026/01/10,CUST-1009,Portable Power Bank,2,31.34,US
ORD-000010,2026/01/11,CUST-1010,Portable Power Bank,1,43.35,US
ORD-000011,2026/01/12,CUST-1011,Portable Power Bank,3,67.47,US
ORD-000012,2026/01/13,CUST-1012,Portable Power Bank,3,88.39,US
ORD-000013,2026/01/14,CUST-1013,Portable Power Bank,2,32.77,US
ORD-000014,2026/01/15,CUST-1014,Portable Power Bank,3,51.62,US
ORD-000015,2026/01/16,CUST-1015,Portable Power Bank,2,46.34,US
ORD-000016,2026/01/17,CUST-1016,Ergonomic Office Chair,3,47.53,US
ORD-000017,2026/01/18,CUST-1017,Portable Power Bank,1,54.18,US
ORD-000018,2026/01/19,CUST-1018,Portable Power Bank,1,46.73,US
ORD-000019,2026/01/20,CUST-1019,Portable Power Bank,2,32.2,US
ORD-000020,2026/01/21,CUST-1020,Portable Power Bank,1,79.13,US
ORD-000021,2026/01/22,CUST-1021,Portable Power Bank,2,89.45,US
ORD-000022,2026/01/23,CUST-1022,Portable Power Bank,2,70.08,US
ORD-000023,2026/01/24,CUST-1023,Portable Power Bank,2,44.28,US
ORD-000024,2026/01/25,CUST-1024,Portable Power Bank,1,39.12,US
ORD-000025,2026/01/26,CUST-1025,Portable Power Bank,1,61.11,US
ORD-000026,2026/01/27,CUST-1026,Portable Power Bank,3,46.8,US
ORD-000027,2026/01/28,CUST-1027,Portable Power Bank,3,59.61,US
ORD-000028,2026/01/29,CUST-1028,Portable Power Bank,2,32.45,US
ORD-000029,2026/01/30,CUST-1029,Portable Power Bank,3,55.0,US
ORD-000030,2026/01/31,CUST-1030,Portable Power Bank,3,23.93,US
ORD-000031,2026/02/01,CUST-1031,Portable Power Bank,3,72.69,US
ORD-000032,2026/02/02,CUST-1032,Portable Power Bank,2,65.82,US
ORD-000033,2026/02/03,CUST-1033,Portable Power Bank,2,60.92,US
ORD-000034,2026/02/04,CUST-1034,Portable Power Bank,3,26.92,US
ORD-000035,2026/02/05,CUST-1035,Portable Power Bank,2,63.32,US
ORD-000036,2026/02/06,CUST-1036,Portable Power Bank,2,83.63,US
ORD-000037,2026/02/07,CUST-1037,Portable Power Bank,2,85.12,US
ORD-000038,2026/02/08,CUST-1038,Wireless Headphones Pro,1,36.46,US
ORD-000039,2026/02/09,CUST-1039,Portable Power Bank,2,49.0,US
ORD-000040,2026/02/10,CUST-1040,Portable Power Bank,3,48.02,US
ORD-000041,2026/02/11,CUST-1041,Portable Power Bank,2,39.86,US
ORD-000042,2026/02/12,CUST-1042,Portable Power Bank,3,46.81,US
ORD-000043,2026/02/13,CUST-1043,Portable Power Bank,2,35.48,US
ORD-000044,2026/02/14,CUST-1044,Portable Power Bank,2,29.35,US
ORD-000045,2026/02/15,CUST-1045,Portable Power Bank,3,68.0,US
ORD-000046,2026/02/16,CUST-1046,Portable Power Bank,3,25.42,US
ORD-000047,2026/02/17,CUST-1047,Portable Power Bank,2,49.55,US
ORD-000048,2026/02/18,CUST-1048,Organic Cotton T-Shirt,2,23.23,US
ORD-000049,2026/02/19,CUST-1049,Portable Power Bank,1,37.31,US
ORD-000050,2026/02/20,CUST-1050,Portable Power Bank,1,85.33,US
ORD-000051,2026/02/21,CUST-1051,Portable Power Bank,3,81.37,US
ORD-000052,2026/02/22,CUST-1052,Wireless Headphones Pro,2,77.1,US
ORD-000053,2026/02/23,CUST-1053,Noise Cancelling Earbuds,2,28.29,US
ORD-000054,2026/02/24,CUST-1054,Portable Power Bank,1,45.56,US
ORD-000055,2026/02/25,CUST-1055,Smart Watch Series 5,1,73.82,US
ORD-000056,2026/02/26,CUST-1056,Portable Power Bank,2,31.47,US
ORD-000057,2026/02/27,CUST-1057,Portable Power Bank,1,24.54,US
ORD-000058,2026/02/28,CUST-1058,Wireless Headphones Pro,2,71.24,US
ORD-000059,2026/03/01,CUST-1059,Portable Power Bank,2,50.37,US
ORD-000060,2026/03/02,CUST-1060,Portable Power Bank,1,28.77,US
ORD-000061,2026/03/03,CUST-1061,Portable Power Bank,3,73.51,US
ORD-000062,2026/03/04,CUST-1062,Portable Power Bank,3,30.24,US
ORD-000063,2026/03/05,CUST-1063,Portable Power Bank,2,61.18,US
ORD-000064,2026/03/06,CUST-1064,Portable Power Bank,2,65.9,US
ORD-000065,2026/03/07,CUST-1065,Portable Power Bank,1,48.25,US
ORD-000066,2026/03/08,CUST-1066,Portable Power Bank,2,83.49,US
ORD-000067,2026/03/09,CUST-1067,Organic Cotton T-Shirt,3,33.85,US
ORD-000068,2026/03/10,CUST-1068,Ergonomic Office Chair,3,21.51,US
ORD-000069,2026/03/11,CUST-1069,Leather Wallet Classic,2,20.32,US
ORD-000070,2026/03/12,CUST-1070,Portable Power Bank,2,60.38,US
ORD-000071,2026/03/13,CUST-1071,Portable Power Bank,1,62.35,US
ORD-000072,2026/03/14,CUST-1072,Portable Power Bank,2,31.21,US
ORD-000073,2026/03/15,CUST-1073,Portable Power Bank,2,22.89,US
ORD-000074,2026/03/16,CUST-1074,Wireless Charger Pad,1,62.69,US
ORD-000075,2026/03/17,CUST-1075,Portable Power Bank,1,57.05,US
ORD-000076,2026/03/18,CUST-1076,Portable Power Bank,1,55.54,US
ORD-000077,2026/03/19,CUST-1077,Wireless Charger Pad,2,78.45,US
ORD-000078,2026/03/20,CUST-1078,Portable Power Bank,3,74.87,US
ORD-000079,2026/03/21,CUST-1079,Portable Power Bank,3,62.13,US
ORD-000080,2026/03/22,CUST-1080,Portable Power Bank,1,25.09,US
ORD-000081,2026/03/23,CUST-1081,Portable Power Bank,1,50.67,US
ORD-000082,2026/03/24,CUST-1082,Portable Power Bank,2,71.74,US
ORD-000083,2026/03/25,CUST-1083,Portable Power Bank,2,36.33,US
ORD-000084,2026/03/26,CUST-1084,Portable Power Bank,1,27.57,US
