ORD-000001,2026/01/02,CUST-1001,Monitor Arm Dual,3,86.46,BR
ORD-000002,2026/01/03,CUST-1002,Wireless Charger Pad,2,134.27,JP
ORD-000003,2026/01/04,CUST-1003,Stainless Steel Water Bottle,3,22.58,FR
ORD-000004,2026/01/05,CUST-1004,Wireless Headphones Pro,2,135.36,DE
ORD-000005,2026/01/06,CUST-1005,Air Purifier Small,3,27.98,AU
ORD-000006,2026/01/07,CUST-1006,Smart Watch Series 5,1,107.04,DE
ORD-000007,2026/01/08,CUST-1007,Running Shoes Elite,1,79.52,BR
ORD-000008,2026/01/09,CUST-1008,Standing Desk Converter,1,41.6,UK
ORD-000009,2026/01/10,CUST-1009,4K Webcam Pro,1,96.1,BR
ORD-000010,2026/01/11,CUST-1010,Air Purifier Small,3,109.09,DE
ORD-000011,2026/01/12,CUST-1011,4K Webcam Pro,2,120.77,DE
ORD-000012,2026/01/13,CUST-1012,Yoga Mat Premium,1,83.31,CN
ORD-000013,2026/01/14,CUST-1013,Mechanical Keyboard RGB,3,134.09,DE
ORD-000014,2026/01/15,CUST-1014,Mechanical Keyboard RGB,2,36.31,DE
ORD-000015,2026/01/16,CUST-1015,Organic Cotton T-Shirt,1,62.5,BR
ORD-000016,2026/01/17,CUST-1016,Running Shoes Elite,2,23.99,JP
ORD-000017,2026/01/18,CUST-1017,Portable Power Bank,2,108.33,FR
ORD-000018,2026/01/19,CUST-1018,Smart Watch Series 5,1,89.48,US
ORD-000019,2026/01/20,CUST-1019,Monitor Arm Dual,3,122.26,DE
ORD-000020,2026/01/21,CUST-1020,Organic Cotton T-Shirt,2,71.67,UK
ORD-000021,2026/01/22,CUST-1021,Smart Watch Series 5,2,24.58,CN
ORD-000022,2026/01/23,CUST-1022,Wireless Mouse Silent,2,147.47,BR
ORD-000023,2026/01/24,CUST-1023,Mechanical Keyboard RGB,2,90.65,BR
ORD-000024,2026/01/25,CUST-1024,Ergonomic Office Chair,1,78.73,CN
ORD-000025,2026/01/26,CUST-1025,Stainless Steel Water Bottle,3,60.43,BR
ORD-000026,2026/01/27,CUST-1026,Air Purifier Small,2,25.56,AU
ORD-000027,2026/01/28,CUST-1027,Running Shoes Elite,2,142.15,UK
ORD-000028,2026/01/29,CUST-1028,Wireless Headphones Pro,1,52.82,UK
ORD-000029,2026/01/30,CUST-1029,Wireless Mouse Silent,1,90.42,DE
ORD-000030,2026/01/31,CUST-1030,Bluetooth Speaker Mini,1,23.42,BR
ORD-000031,2026/02/01,CUST-1031,Wireless Mouse Silent,3,136.3,DE
